time(ms)	pitch_reference	pitch_prediction	deviation
0.0	0.0	0.0	0.0
0.006	0.0	0.0	0.0
0.012	0.0	0.0	0.0
0.017	0.0	0.0	0.0
0.023	0.0	659.2647094726562	659.2647094726562
0.028999999999999998	0.0	663.0838012695312	663.0838012695312
0.035	0.0	659.2647094726562	659.2647094726562
0.040999999999999995	0.0	655.4675903320312	655.4675903320312
0.046	0.0	666.925048828125	666.925048828125
0.052000000000000005	0.0	647.9388427734375	647.9388427734375
0.057999999999999996	576.32	633.1398315429688	56.8198315429687
0.064	606.502	640.4966430664062	33.9946430664063
0.07	637.346	651.6923217773438	14.346321777343746
0.075	655.822	663.0838012695312	7.261801269531247
0.081	666.9760000000001	651.6923217773438	15.283678222656363
0.087	674.818	670.7885131835938	4.029486816406234
0.09300000000000001	677.5060000000001	663.0838012695312	14.422198730468835
0.099	676.962	655.4675903320312	21.49440966796874
0.10400000000000001	674.3689999999999	659.2647094726562	15.104290527343665
0.11	669.799	659.2647094726562	10.534290527343728
0.11599999999999999	663.701	663.0838012695312	0.6171987304687718
0.122	657.2439999999999	659.2647094726562	2.0207094726563355
0.128	651.575	655.4675903320312	3.8925903320312045
0.134	645.313	640.4966430664062	4.816356933593738
0.139	638.909	625.8675537109375	13.041446289062492
0.145	634.276	636.8075561523438	2.5315561523437964
0.151	630.951	636.8075561523438	5.856556152343728
0.157	627.83	629.4931640625	1.663164062499959
0.163	625.4	622.2628173828125	3.1371826171874773
0.168	624.327	618.6788330078125	5.648166992187498
0.174	625.078	625.8675537109375	0.7895537109375255
0.18	627.619	633.1398315429688	5.520831542968722
0.18600000000000003	630.929	640.4966430664062	9.567643066406276
0.192	633.8	633.1398315429688	0.6601684570312045
0.19699999999999998	637.129	633.1398315429688	3.989168457031269
0.203	651.438	651.6923217773438	0.2543217773437618
0.209	665.015	659.2647094726562	5.750290527343736
0.215	667.4010000000001	659.2647094726562	8.136290527343817
0.221	668.2489999999999	659.2647094726562	8.98429052734366
0.226	669.0010000000001	666.925048828125	2.07595117187509
0.23199999999999998	669.737	670.7885131835938	1.0515131835937837
0.23800000000000002	669.828	674.6744384765625	4.8464384765625255
0.244	668.711	670.7885131835938	2.0775131835937373
0.25	666.133	666.925048828125	0.7920488281249618
0.255	661.2819999999999	663.0838012695312	1.8018012695313246
0.261	652.909	655.4675903320312	2.558590332031258
0.267	639.384	644.2069702148438	4.8229702148437354
0.273	624.479	622.2628173828125	2.216182617187542
0.27899999999999997	608.993	608.0502319335938	0.9427680664063018
0.284	593.117	601.066162109375	7.949162109375038
0.29	584.7959999999999	580.591552734375	4.204447265624935
0.29600000000000004	580.2	583.954833984375	3.7548339843749545
0.302	578.526	567.3306884765625	11.195311523437454
0.308	579.048	587.3377075195312	8.289707519531248
0.313	581.572	573.9227905273438	7.649209472656253
0.319	586.534	590.7401123046875	4.206112304687508
0.325	594.283	594.1622314453125	0.12076855468751546
0.331	606.73	611.5726928710938	4.842692871093732
0.337	627.955	629.4931640625	1.538164062499959
0.342	647.922	651.6923217773438	3.7703217773437245
0.348	660.954	663.0838012695312	2.129801269531299
0.354	674.04	674.6744384765625	0.6344384765625364
0.36	680.127	682.5137939453125	2.3867939453125473
0.366	682.205	686.467529296875	4.262529296874959
0.37200000000000005	681.23	682.5137939453125	1.2837939453124818
0.377	677.701	678.5827026367188	0.8817026367187282
0.38299999999999995	671.768	663.0838012695312	8.684198730468779
0.389	665.4810000000001	666.925048828125	1.4440488281248918
0.395	658.9639999999999	651.6923217773438	7.271678222656192
0.401	653.275	618.6788330078125	34.59616699218748
0.406	630.557	590.7401123046875	39.816887695312516
0.41200000000000003	620.415	577.2474975585938	43.167502441406214
0.418	614.51	573.9227905273438	40.58720947265624
0.424	619.9630000000001	567.3306884765625	52.63231152343758
0.43	631.101	577.2474975585938	53.85350244140625
0.435	630.818	583.954833984375	46.863166015624984
0.441	634.794	583.954833984375	50.83916601562498
0.447	655.4780000000001	583.954833984375	71.52316601562507
0.45299999999999996	660.1560000000001	587.3377075195312	72.81829248046881
0.45899999999999996	665.3969999999999	597.6041870117188	67.79281298828118
0.46399999999999997	666.227	651.6923217773438	14.534678222656225
0.47	661.84	618.6788330078125	43.16116699218753
0.47600000000000003	661.673	583.954833984375	77.718166015625
0.48200000000000004	662.0060000000001	583.954833984375	78.05116601562509
0.488	665.055	590.7401123046875	74.31488769531245
0.493	668.183	580.591552734375	87.59144726562499
0.499	649.823	564.0631103515625	85.75988964843748
0.505	643.263	577.2474975585938	66.01550244140628
0.511	561.11	577.2474975585938	16.137497558593736
0.517	571.2280000000001	570.6172485351562	0.6107514648438155
0.522	575.607	564.0631103515625	11.543889648437471
0.528	582.497	570.6172485351562	11.879751464843707
0.534	589.26	583.954833984375	5.305166015624991
0.54	609.509	629.4931640625	19.984164062499985
0.546	619.865	608.0502319335938	11.814768066406259
0.551	626.337	625.8675537109375	0.4694462890624891
0.557	633.0880000000001	644.2069702148438	11.11897021484367
0.563	636.502	644.2069702148438	7.704970214843797
0.569	636.59	633.1398315429688	3.450168457031282
0.575	634.66	629.4931640625	5.166835937499968
0.58	630.563	640.4966430664062	9.933643066406262
0.586	623.88	625.8675537109375	1.9875537109375045
0.5920000000000001	614.673	615.115478515625	0.4424785156249982
0.598	607.215	601.066162109375	6.148837890625032
0.604	598.116	594.1622314453125	3.9537685546874854
0.61	578.606	580.591552734375	1.9855527343750055
0.615	568.585	564.0631103515625	4.521889648437536
0.621	560.326	567.3306884765625	7.004688476562478
0.627	556.6669999999999	554.372802734375	2.2941972656249163
0.633	556.15	557.584228515625	1.4342285156250227
0.639	558.231	564.0631103515625	5.8321103515625055
0.644	562.462	557.584228515625	4.877771484374989
0.65	569.033	573.9227905273438	4.8897905273437345
0.6559999999999999	577.487	567.3306884765625	10.156311523437466
0.662	586.0	594.1622314453125	8.1622314453125
0.6679999999999999	596.314	594.1622314453125	2.1517685546874645
0.6729999999999999	606.386	608.0502319335938	1.6642319335937827
0.679	619.5509999999999	622.2628173828125	2.711817382812569
0.685	632.096	633.1398315429688	1.0438315429687464
0.691	643.9019999999999	644.2069702148438	0.30497021484382003
0.6970000000000001	655.226	651.6923217773438	3.533678222656249
0.7020000000000001	659.8939999999999	663.0838012695312	3.1898012695313582
0.708	661.595	663.0838012695312	1.4888012695312227
0.7140000000000001	660.951	663.0838012695312	2.132801269531228
0.72	658.16	655.4675903320312	2.692409667968718
0.726	652.91	651.6923217773438	1.2176782226562182
0.731	645.5509999999999	647.9388427734375	2.387842773437569
0.737	635.567	636.8075561523438	1.2405561523437427
0.743	624.836	625.8675537109375	1.0315537109374873
0.7490000000000001	615.25	611.5726928710938	3.67730712890625
0.755	605.975	597.6041870117188	8.370812988281273
0.76	586.886	587.3377075195312	0.45170751953128274
0.7659999999999999	578.128	577.2474975585938	0.8805024414062927
0.772	571.664	570.6172485351562	1.0467514648437373
0.778	567.012	567.3306884765625	0.3186884765625564
0.784	565.2819999999999	564.0631103515625	1.2188896484374254
0.789	566.5930000000001	567.3306884765625	0.7376884765624254
0.795	571.5509999999999	580.591552734375	9.04055273437507
0.8009999999999999	579.606	577.2474975585938	2.3585024414062445
0.807	589.424	590.7401123046875	1.3161123046875218
0.813	599.185	601.066162109375	1.8811621093750546
0.8190000000000001	613.369	611.5726928710938	1.7963071289062782
0.8240000000000001	632.4169999999999	636.8075561523438	4.390556152343834
0.83	654.146	651.6923217773438	2.453678222656208
0.836	671.563	666.925048828125	4.637951171874988
0.8420000000000001	682.3960000000001	686.467529296875	4.071529296874928
0.848	690.696	686.467529296875	4.228470703125026
0.853	695.257	698.4669189453125	3.209918945312552
0.8590000000000001	697.7610000000001	698.4669189453125	0.705918945312419
0.865	697.904	702.5130615234375	4.609061523437504
0.871	695.454	698.4669189453125	3.012918945312549
0.877	689.4760000000001	686.467529296875	3.0084707031251128
0.882	680.5260000000001	682.5137939453125	1.9877939453124327
0.888	672.622	674.6744384765625	2.0524384765625427
0.894	663.993	659.2647094726562	4.728290527343802
0.9	652.571	655.4675903320312	2.8965903320312236
0.9059999999999999	638.354	636.8075561523438	1.5464438476562918
0.9109999999999999	627.774	625.8675537109375	1.906446289062501
0.917	620.476	622.2628173828125	1.786817382812501
