daisy1	86.9909691629956	87.84426128854624	87.41761522577092
daisy2	86.64187862796832	86.74888311345643	86.69538087071237
daisy3	56.94703817314241	60.78348568507167	58.865261929107035
daisy4	67.31331502549997	72.14599960768926	69.72965731659463
jazz1	62.08447222222222	62.4979920138889	62.29123211805556
jazz2	60.47952684941792	63.61824633871573	62.04888659406683
jazz3	76.51941705790288	79.89279460093896	78.20610582942092
jazz4	68.51559145989616	73.88497172533181	71.20028159261398
midi1	30.3166626433312	42.400703681351935	36.35868316234156
midi2	69.74095703807197	69.86725637443237	69.80410670625217
midi3	54.93344149908593	55.570774908592284	55.25210820383911
midi4	49.76675626698884	57.25828692237989	53.512521594684365
opera_fem2	61.69227305475502	64.08121469740632	62.88674387608067
opera_fem4	66.73324989570303	67.4200571547768	67.07665352523992
opera_male3	32.08342716192692	36.64245850261177	34.36294283226934
opera_male5	43.436090028788406	55.28785448835381	49.36197225857111
pop1	45.97030163599188	46.53351840490796	46.25191002044992
pop2	50.54002686567161	54.40513910447762	52.47258298507461
pop3	64.72533642691408	66.831563225058	65.77844982598604
pop4	68.23138568748325	70.2835304207987	69.25745805414098
