time(ms)	pitch_reference	pitch_prediction	deviation
0.0	0.0	0.0	0.0
0.006	0.0	0.0	0.0
0.012	0.0	0.0	0.0
0.017	0.0	0.0	0.0
0.023	0.0	0.0	0.0
0.028999999999999998	0.0	0.0	0.0
0.035	0.0	0.0	0.0
0.040999999999999995	0.0	0.0	0.0
0.046	0.0	0.0	0.0
0.052000000000000005	0.0	0.0	0.0
0.057999999999999996	0.0	0.0	0.0
0.064	0.0	0.0	0.0
0.07	0.0	0.0	0.0
0.075	0.0	0.0	0.0
0.081	0.0	285.3074645996094	285.3074645996094
0.087	0.0	293.6676330566406	293.6676330566406
0.09300000000000001	289.61	293.6676330566406	4.057633056640611
0.099	283.116	290.2945861816406	7.1785861816406396
0.10400000000000001	298.212	295.36883544921875	2.843164550781239
0.11	300.374	293.6676330566406	6.706366943359399
0.11599999999999999	301.041	295.36883544921875	5.672164550781247
0.122	294.533	293.6676330566406	0.8653669433593905
0.128	294.176	297.0799255371094	2.9039255371093873
0.134	291.655	291.9762268066406	0.3212268066406523
0.139	293.166	295.36883544921875	2.202835449218753
0.145	293.597	295.36883544921875	1.77183544921877
0.151	293.724	295.36883544921875	1.6448354492187605
0.157	292.832	293.6676330566406	0.8356330566406314
0.163	292.934	293.6676330566406	0.7336330566405991
0.168	293.158	295.36883544921875	2.2108354492187345
0.174	293.0	293.6676330566406	0.667633056640625
0.18	292.853	295.36883544921875	2.5158354492187414
0.18600000000000003	292.913	293.6676330566406	0.7546330566406141
0.192	292.839	293.6676330566406	0.8286330566406264
0.19699999999999998	292.76599999999996	293.6676330566406	0.9016330566406623
0.203	292.768	291.9762268066406	0.7917731933593473
0.209	292.738	293.6676330566406	0.9296330566406255
0.215	292.775	293.6676330566406	0.8926330566406477
0.221	292.756	291.9762268066406	0.7797731933593468
0.226	292.678	293.6676330566406	0.9896330566406277
0.23199999999999998	292.502	291.9762268066406	0.5257731933593845
0.23800000000000002	292.433	293.6676330566406	1.2346330566406323
0.244	292.395	293.6676330566406	1.2726330566406432
0.25	292.497	293.6676330566406	1.170633056640611
0.255	292.467	291.9762268066406	0.49077319335935954
0.261	292.46	293.6676330566406	1.2076330566406455
0.267	292.407	293.6676330566406	1.2606330566406427
0.273	292.374	293.6676330566406	1.2936330566406014
0.27899999999999997	292.361	293.6676330566406	1.306633056640635
0.284	292.353	291.9762268066406	0.37677319335938364
0.29	292.381	291.9762268066406	0.4047731933593468
0.29600000000000004	292.403	293.6676330566406	1.264633056640605
0.302	292.375	291.9762268066406	0.398773193359375
0.308	292.32099999999997	291.9762268066406	0.34477319335934453
0.313	292.254	291.9762268066406	0.2777731933593941
0.319	292.242	291.9762268066406	0.26577319335939364
0.325	292.23900000000003	293.6676330566406	1.4286330566405923
0.331	292.243	291.9762268066406	0.26677319335937
0.337	292.249	291.9762268066406	0.27277319335939865
0.342	292.262	293.6676330566406	1.4056330566406245
0.348	292.281	291.9762268066406	0.3047731933593809
0.354	292.31	293.6676330566406	1.3576330566406227
0.36	292.35900000000004	291.9762268066406	0.3827731933594123
0.366	292.403	291.9762268066406	0.426773193359395
0.37200000000000005	292.415	293.6676330566406	1.2526330566406045
0.377	292.30400000000003	291.9762268066406	0.32777319335940547
0.38299999999999995	292.323	293.6676330566406	1.344633056640646
0.389	292.427	291.9762268066406	0.4507731933593959
0.395	292.488	291.9762268066406	0.5117731933593745
0.401	292.517	293.6676330566406	1.150633056640629
0.406	292.519	293.6676330566406	1.1486330566406195
0.41200000000000003	292.52299999999997	291.9762268066406	0.5467731933593427
0.418	292.567	293.6676330566406	1.1006330566406177
0.424	292.619	293.6676330566406	1.0486330566405968
0.43	292.605	293.6676330566406	1.0626330566406068
0.435	292.59	291.9762268066406	0.61377319335935
0.441	292.665	291.9762268066406	0.6887731933593955
0.447	292.656	291.9762268066406	0.6797731933593809
0.45299999999999996	292.64599999999996	291.9762268066406	0.6697731933593332
0.45899999999999996	292.6	293.6676330566406	1.0676330566406023
0.46399999999999997	292.58299999999997	293.6676330566406	1.084633056640655
0.47	292.606	291.9762268066406	0.6297731933593695
0.47600000000000003	292.63599999999997	293.6676330566406	1.0316330566406577
0.48200000000000004	292.678	293.6676330566406	0.9896330566406277
0.488	292.721	293.6676330566406	0.9466330566406214
0.493	292.74	291.9762268066406	0.7637731933593841
0.499	292.74	293.6676330566406	0.9276330566406159
0.505	292.77	291.9762268066406	0.7937731933593568
0.511	292.751	291.9762268066406	0.7747731933593514
0.517	292.704	291.9762268066406	0.7277731933593827
0.522	292.584	291.9762268066406	0.6077731933593782
0.528	292.472	290.2945861816406	2.177413818359355
0.534	292.369	291.9762268066406	0.3927731933594032
0.54	292.189	288.6225891113281	3.5664108886718964
0.546	292.139	290.2945861816406	1.844413818359385
0.551	291.89599999999996	288.6225891113281	3.273410888671833
0.557	291.722	290.2945861816406	1.427413818359355
0.563	291.282	290.2945861816406	0.9874138183593573
0.569	290.806	288.6225891113281	2.183410888671858
0.575	290.51099999999997	288.6225891113281	1.8884108886718423
0.58	290.5	290.2945861816406	0.205413818359375
0.586	290.675	288.6225891113281	2.0524108886718864
0.5920000000000001	289.803	293.6676330566406	3.8646330566406277
0.598	286.875	278.7909851074219	8.084014892578125
0.604	284.824	291.9762268066406	7.152226806640613
0.61	282.552	298.8009033203125	16.24890332031248
0.615	283.279	298.8009033203125	15.521903320312504
0.621	291.404	293.6676330566406	2.2636330566406286
0.627	298.725	293.6676330566406	5.057366943359398
0.633	293.051	295.36883544921875	2.3178354492187623
0.639	293.27099999999996	291.9762268066406	1.2947731933593332
0.644	293.127	288.6225891113281	4.5044108886718845
0.65	293.375	288.6225891113281	4.752410888671875
0.6559999999999999	293.14099999999996	288.6225891113281	4.518410888671838
0.662	293.464	297.0799255371094	3.6159255371093764
0.6679999999999999	293.18	307.5564880371094	14.376488037109368
0.6729999999999999	292.747	305.7850646972656	13.038064697265611
0.679	293.057	295.36883544921875	2.3118354492187336
0.685	293.051	286.9602355957031	6.090764404296863
0.691	292.914	286.9602355957031	5.953764404296862
0.6970000000000001	292.845	288.6225891113281	4.222410888671902
0.7020000000000001	292.812	298.8009033203125	5.988903320312488
0.708	292.759	307.5564880371094	14.79748803710936
0.7140000000000001	292.715	300.5318298339844	7.8168298339844
0.72	292.716	291.9762268066406	0.7397731933593832
0.726	292.724	285.3074645996094	7.4165354003906145
0.731	292.689	286.9602355957031	5.728764404296896
0.737	292.626	290.2945861816406	2.3314138183593514
0.743	292.528	298.8009033203125	6.27290332031248
0.7490000000000001	292.355	307.5564880371094	15.201488037109357
0.755	292.312	300.5318298339844	8.219829833984363
0.76	292.309	291.9762268066406	0.3327731933594009
0.7659999999999999	292.418	286.9602355957031	5.457764404296881
0.772	292.434	286.9602355957031	5.473764404296901
0.778	292.441	290.2945861816406	2.146413818359349
0.784	292.405	300.5318298339844	8.126829833984402
0.789	292.392	305.7850646972656	13.393064697265629
0.795	292.407	298.8009033203125	6.393903320312518
0.8009999999999999	292.411	291.9762268066406	0.43477319335937636
0.807	292.449	288.6225891113281	3.8264108886718873
0.813	292.462	286.9602355957031	5.501764404296864
0.8190000000000001	292.38599999999997	290.2945861816406	2.0914138183593423
0.8240000000000001	292.314	297.0799255371094	4.765925537109354
0.83	292.289	300.5318298339844	8.242829833984388
0.836	292.27	297.0799255371094	4.809925537109393
0.8420000000000001	292.263	291.9762268066406	0.2867731933593518
0.848	292.268	288.6225891113281	3.6454108886718473
0.853	292.243	286.9602355957031	5.28276440429687
0.8590000000000001	292.289	290.2945861816406	1.9944138183593623
0.865	292.307	295.36883544921875	3.0618354492187336
0.871	292.348	300.5318298339844	8.183829833984362
0.877	292.381	298.8009033203125	6.419903320312528
0.882	292.405	291.9762268066406	0.4287731933593477
0.888	292.392	288.6225891113281	3.769410888671871
0.894	292.28700000000003	286.9602355957031	5.32676440429691
0.9	292.345	288.6225891113281	3.7224108886719023
0.9059999999999999	292.435	297.0799255371094	4.644925537109373
0.9109999999999999	292.491	302.2728271484375	9.781827148437515
0.917	292.502	298.8009033203125	6.2989033203124905
0.9229999999999999	292.485	293.6676330566406	1.1826330566406114
0.929	292.51599999999996	286.9602355957031	5.555764404296838
0.935	292.58299999999997	285.3074645996094	7.275535400390595
