time(ms)	pitch_reference	pitch_prediction	deviation
0.0	0.0	0.0	0.0
0.006	0.0	0.0	0.0
0.012	0.0	0.0	0.0
0.017	0.0	0.0	0.0
0.023	0.0	0.0	0.0
0.028999999999999998	0.0	0.0	0.0
0.035	0.0	0.0	0.0
0.040999999999999995	0.0	0.0	0.0
0.046	0.0	0.0	0.0
0.052000000000000005	0.0	0.0	0.0
0.057999999999999996	115.251	0.0	115.251
0.064	127.014	0.0	127.014
0.07	130.243	0.0	130.243
0.075	125.008	0.0	125.008
0.081	125.10700000000001	0.0	125.10700000000001
0.087	128.999	0.0	128.999
0.09300000000000001	131.89600000000002	0.0	131.89600000000002
0.099	134.77200000000002	0.0	134.77200000000002
0.10400000000000001	137.128	152.01132202148438	14.883322021484389
0.11	140.88	162.92176818847656	22.041768188476567
0.11599999999999999	146.643	167.69577026367188	21.052770263671874
0.122	151.285	170.62705993652344	19.34205993652344
0.128	156.106	169.64431762695312	13.53831762695313
0.134	161.153	170.62705993652344	9.474059936523446
0.139	166.162	212.50767517089844	46.34567517089843
0.145	170.31900000000002	200.58045959472656	30.261459594726546
0.151	173.577	212.50767517089844	38.93067517089844
0.157	176.483	218.7346649169922	42.25166491699218
0.163	179.542	211.28370666503906	31.74170666503906
0.168	182.80700000000002	223.8473663330078	41.040366333007796
0.174	186.267	220.0017852783203	33.73478527832032
0.18	189.74599999999998	227.7601776123047	38.01417761230471
0.18600000000000003	193.168	218.7346649169922	25.56666491699218
0.192	196.477	211.28370666503906	14.806706665039059
0.19699999999999998	200.333	198.27658081054688	2.0564191894531234
0.203	203.84799999999998	211.28370666503906	7.435706665039078
0.209	208.646	216.22227478027344	7.576274780273451
0.215	213.29	218.7346649169922	5.4446649169921955
0.221	217.115	216.22227478027344	0.8927252197265716
0.226	220.385	218.7346649169922	1.6503350830078034
0.23199999999999998	223.2	222.55809020996094	0.6419097900390511
0.23800000000000002	225.68099999999998	221.27626037597656	4.404739624023421
0.244	228.263	225.14410400390625	3.1188959960937552
0.25	230.89700000000002	225.14410400390625	5.75289599609377
0.255	233.18900000000002	244.107421875	10.918421874999979
0.261	235.09	227.7601776123047	7.329822387695316
0.267	236.96400000000003	235.79217529296875	1.171824707031277
0.273	239.00099999999998	239.9137725830078	0.9127725830078361
0.27899999999999997	240.857	220.0017852783203	20.855214721679687
0.284	242.21599999999998	221.27626037597656	20.939739624023417
0.29	243.168	220.0017852783203	23.166214721679694
0.29600000000000004	244.032	218.7346649169922	25.297335083007823
0.302	244.99	221.27626037597656	23.713739624023447
0.308	246.05700000000002	229.07958984375	16.977410156250016
0.313	247.19	248.37437438964844	1.1843743896484398
0.319	248.21099999999998	249.8131866455078	1.6021866455078282
0.325	248.94099999999997	244.107421875	4.833578124999974
0.331	249.26	246.94381713867188	2.316182861328116
0.337	249.22799999999998	248.37437438964844	0.8536256103515427
0.342	249.078	242.70144653320312	6.376553466796878
0.348	248.963	260.1210632324219	11.158063232421881
0.354	248.93	245.5215301513672	3.4084698486328193
0.36	249.00900000000001	242.70144653320312	6.3075534667968896
0.366	249.123	249.8131866455078	0.690186645507822
0.37200000000000005	249.17700000000002	251.26034545898438	2.083345458984354
0.377	249.233	245.5215301513672	3.7114698486328166
0.38299999999999995	249.375	257.1333312988281	7.758331298828125
0.389	249.632	249.8131866455078	0.1811866455078075
0.395	249.94799999999998	242.70144653320312	7.246553466796854
0.401	250.232	239.9137725830078	10.318227416992187
0.406	250.453	249.8131866455078	0.6398133544921905
0.41200000000000003	250.64	246.94381713867188	3.6961828613281114
0.418	250.80900000000003	251.26034545898438	0.4513454589843491
0.424	251.015	251.26034545898438	0.24534545898438864
0.43	251.33599999999998	249.8131866455078	1.5228133544921718
0.435	251.782	261.6279602050781	9.845960205078114
0.441	252.393	258.6228942871094	6.229894287109374
0.447	253.218	252.71588134765625	0.5021186523437393
0.45299999999999996	254.324	242.70144653320312	11.622553466796887
0.45899999999999996	255.688	254.17987060546875	1.5081293945312382
0.46399999999999997	257.176	263.1435852050781	5.967585205078137
0.47	258.482	245.5215301513672	12.96046984863284
0.47600000000000003	259.409	241.30357360839844	18.105426391601554
0.48200000000000004	259.83799999999997	225.14410400390625	34.693895996093715
0.488	259.762	238.53195190429688	21.230048095703125
0.493	259.26599999999996	229.07958984375	30.186410156249963
0.499	258.626	210.06680297851562	48.55919702148435
0.505	258.117	225.14410400390625	32.97289599609377
0.511	257.85400000000004	227.7601776123047	30.093822387695354
0.517	257.754	229.07958984375	28.67441015625002
0.522	257.749	234.43411254882812	23.3148874511719
0.528	257.807	227.7601776123047	30.04682238769533
0.534	257.907	235.79217529296875	22.114824707031232
0.54	257.947	244.107421875	13.839578125000003
0.546	257.847	242.70144653320312	15.145553466796855
0.551	257.621	226.44837951660156	31.17262048339842
0.557	257.413	235.79217529296875	21.62082470703126
0.563	257.315	231.7413787841797	25.57362121582031
0.569	257.319	239.9137725830078	17.405227416992204
0.575	257.349	221.27626037597656	36.07273962402343
0.58	257.392	208.8568878173828	48.53511218261718
0.586	257.474	227.7601776123047	29.713822387695302
0.5920000000000001	257.65	229.07958984375	28.570410156249977
0.598	257.94599999999997	218.7346649169922	39.21133508300778
0.604	258.345	217.47483825683594	40.87016174316409
0.61	258.79400000000004	229.07958984375	29.71441015625004
0.615	259.242	246.94381713867188	12.298182861328144
0.621	259.558	241.30357360839844	18.254426391601555
0.627	259.672	263.1435852050781	3.4715852050780995
0.633	259.584	260.1210632324219	0.5370632324218718
0.639	259.355	246.94381713867188	12.411182861328143
0.644	259.115	254.17987060546875	4.935129394531259
0.65	258.961	258.6228942871094	0.33810571289063773
0.6559999999999999	258.882	263.1435852050781	4.26158520507812
0.662	258.818	280.4060363769531	21.58803637695314
0.6679999999999999	258.741	275.5887756347656	16.84777563476564
0.6729999999999999	258.711	286.9602355957031	28.249235595703112
0.679	258.83099999999996	288.6225891113281	29.791589111328165
0.685	259.14099999999996	280.4060363769531	21.265036376953162
0.691	259.575	286.9602355957031	27.385235595703136
0.6970000000000001	260.03	278.7909851074219	18.760985107421902
0.7020000000000001	260.332	288.6225891113281	28.29058911132813
0.708	260.348	290.2945861816406	29.946586181640612
0.7140000000000001	260.039	239.9137725830078	20.125227416992175
0.72	259.48	249.8131866455078	9.666813354492206
0.726	258.89599999999996	233.0838623046875	25.812137695312458
0.731	258.472	221.27626037597656	37.19573962402342
0.737	258.279	212.50767517089844	45.77132482910156
0.743	258.275	211.28370666503906	46.991293334960915
0.7490000000000001	258.363	222.55809020996094	35.80490979003906
0.755	258.51	214.97691345214844	43.53308654785155
0.76	258.768	210.06680297851562	48.70119702148435
0.7659999999999999	259.199	212.50767517089844	46.691324829101575
0.772	259.78	206.4579620361328	53.32203796386716
0.778	260.478	212.50767517089844	47.97032482910157
0.784	261.12	213.7387237548828	47.38127624511719
0.789	261.64	211.28370666503906	50.356293334960924
0.795	261.934	225.14410400390625	36.789895996093776
0.8009999999999999	261.974	216.22227478027344	45.75172521972655
0.807	261.844	218.7346649169922	43.10933508300781
0.813	261.67400000000004	213.7387237548828	47.93527624511722
0.8190000000000001	261.61	220.0017852783203	41.6082147216797
0.8240000000000001	261.654	218.7346649169922	42.91933508300781
0.83	261.613	212.50767517089844	49.10532482910156
0.836	261.278	216.22227478027344	45.05572521972658
0.8420000000000001	260.559	222.55809020996094	38.00090979003909
0.848	259.573	221.27626037597656	38.29673962402342
0.853	258.63599999999997	220.0017852783203	38.634214721679655
0.8590000000000001	257.972	222.55809020996094	35.41390979003904
0.865	257.608	235.79217529296875	21.815824707031254
0.871	257.503	234.43411254882812	23.06888745117186
0.877	257.45099999999996	241.30357360839844	16.147426391601527
0.882	257.249	255.65234375	1.5966562500000236
0.888	256.887	252.71588134765625	4.1711186523437505
0.894	256.572	251.26034545898438	5.311654541015628
0.9	256.54400000000004	237.15809631347656	19.385903686523477
0.9059999999999999	256.75	234.43411254882812	22.315887451171875
0.9109999999999999	256.895	230.40664672851562	26.488353271484357
0.917	256.605	233.0838623046875	23.521137695312518
0.9229999999999999	255.565	231.7413787841797	23.82362121582031
0.929	253.28	239.9137725830078	13.366227416992189
0.935	249.61700000000002	234.43411254882812	15.182887451171894
0.94	243.545	229.07958984375	14.465410156249987
