time(ms)	pitch_reference	pitch_prediction	deviation
0.0	0.0	0.0	0.0
0.006	0.0	0.0	0.0
0.012	0.0	0.0	0.0
0.017	0.0	0.0	0.0
0.023	0.0	0.0	0.0
0.028999999999999998	0.0	0.0	0.0
0.035	0.0	0.0	0.0
0.040999999999999995	0.0	0.0	0.0
0.046	0.0	0.0	0.0
0.052000000000000005	0.0	0.0	0.0
0.057999999999999996	0.0	0.0	0.0
0.064	0.0	0.0	0.0
0.07	0.0	0.0	0.0
0.075	0.0	0.0	0.0
0.081	0.0	0.0	0.0
0.087	0.0	0.0	0.0
0.09300000000000001	0.0	0.0	0.0
0.099	0.0	0.0	0.0
0.10400000000000001	0.0	0.0	0.0
0.11	0.0	0.0	0.0
0.11599999999999999	0.0	0.0	0.0
0.122	0.0	0.0	0.0
0.128	0.0	0.0	0.0
0.134	0.0	0.0	0.0
0.139	0.0	0.0	0.0
0.145	0.0	0.0	0.0
0.151	0.0	0.0	0.0
0.157	0.0	0.0	0.0
0.163	0.0	0.0	0.0
0.168	0.0	0.0	0.0
0.174	0.0	0.0	0.0
0.18	0.0	0.0	0.0
0.18600000000000003	0.0	0.0	0.0
0.192	0.0	0.0	0.0
0.19699999999999998	0.0	0.0	0.0
0.203	0.0	0.0	0.0
0.209	0.0	0.0	0.0
0.215	0.0	0.0	0.0
0.221	0.0	0.0	0.0
0.226	0.0	0.0	0.0
0.23199999999999998	0.0	0.0	0.0
0.23800000000000002	0.0	0.0	0.0
0.244	0.0	0.0	0.0
0.25	0.0	0.0	0.0
0.255	0.0	0.0	0.0
0.261	0.0	0.0	0.0
0.267	0.0	0.0	0.0
0.273	0.0	0.0	0.0
0.27899999999999997	0.0	0.0	0.0
0.284	0.0	0.0	0.0
0.29	0.0	0.0	0.0
0.29600000000000004	0.0	0.0	0.0
0.302	0.0	0.0	0.0
0.308	0.0	0.0	0.0
0.313	0.0	0.0	0.0
0.319	0.0	0.0	0.0
0.325	0.0	0.0	0.0
0.331	0.0	0.0	0.0
0.337	0.0	0.0	0.0
0.342	0.0	0.0	0.0
0.348	0.0	0.0	0.0
0.354	0.0	0.0	0.0
0.36	0.0	0.0	0.0
0.366	0.0	0.0	0.0
0.37200000000000005	0.0	0.0	0.0
0.377	0.0	0.0	0.0
0.38299999999999995	0.0	0.0	0.0
0.389	0.0	0.0	0.0
0.395	0.0	0.0	0.0
0.401	0.0	0.0	0.0
0.406	0.0	0.0	0.0
0.41200000000000003	0.0	0.0	0.0
0.418	0.0	0.0	0.0
0.424	0.0	0.0	0.0
0.43	0.0	0.0	0.0
0.435	0.0	0.0	0.0
0.441	0.0	0.0	0.0
0.447	0.0	0.0	0.0
0.45299999999999996	0.0	0.0	0.0
0.45899999999999996	0.0	0.0	0.0
0.46399999999999997	0.0	0.0	0.0
0.47	0.0	0.0	0.0
0.47600000000000003	0.0	0.0	0.0
0.48200000000000004	0.0	0.0	0.0
0.488	0.0	0.0	0.0
0.493	0.0	0.0	0.0
0.499	0.0	0.0	0.0
0.505	0.0	0.0	0.0
0.511	0.0	0.0	0.0
0.517	0.0	0.0	0.0
0.522	0.0	0.0	0.0
0.528	0.0	0.0	0.0
0.534	0.0	0.0	0.0
0.54	0.0	0.0	0.0
0.546	0.0	0.0	0.0
0.551	0.0	0.0	0.0
0.557	0.0	0.0	0.0
0.563	0.0	0.0	0.0
0.569	0.0	0.0	0.0
0.575	0.0	0.0	0.0
0.58	0.0	0.0	0.0
0.586	0.0	0.0	0.0
0.5920000000000001	0.0	0.0	0.0
0.598	0.0	0.0	0.0
0.604	0.0	0.0	0.0
0.61	0.0	0.0	0.0
0.615	0.0	0.0	0.0
0.621	0.0	0.0	0.0
0.627	0.0	0.0	0.0
0.633	0.0	0.0	0.0
0.639	0.0	0.0	0.0
0.644	0.0	0.0	0.0
0.65	0.0	0.0	0.0
0.6559999999999999	0.0	0.0	0.0
0.662	0.0	0.0	0.0
0.6679999999999999	0.0	0.0	0.0
0.6729999999999999	0.0	0.0	0.0
0.679	0.0	0.0	0.0
0.685	0.0	0.0	0.0
0.691	0.0	0.0	0.0
0.6970000000000001	0.0	0.0	0.0
0.7020000000000001	0.0	0.0	0.0
0.708	0.0	0.0	0.0
0.7140000000000001	0.0	0.0	0.0
0.72	0.0	0.0	0.0
0.726	0.0	0.0	0.0
0.731	0.0	0.0	0.0
0.737	0.0	0.0	0.0
0.743	0.0	0.0	0.0
0.7490000000000001	0.0	0.0	0.0
0.755	0.0	0.0	0.0
0.76	0.0	0.0	0.0
0.7659999999999999	0.0	0.0	0.0
0.772	0.0	0.0	0.0
0.778	0.0	0.0	0.0
0.784	0.0	0.0	0.0
0.789	0.0	0.0	0.0
0.795	0.0	0.0	0.0
0.8009999999999999	0.0	0.0	0.0
0.807	0.0	0.0	0.0
0.813	0.0	0.0	0.0
0.8190000000000001	0.0	0.0	0.0
0.8240000000000001	0.0	0.0	0.0
0.83	0.0	0.0	0.0
0.836	0.0	0.0	0.0
0.8420000000000001	0.0	0.0	0.0
0.848	0.0	0.0	0.0
0.853	0.0	0.0	0.0
0.8590000000000001	0.0	0.0	0.0
0.865	0.0	0.0	0.0
0.871	0.0	0.0	0.0
0.877	0.0	0.0	0.0
0.882	0.0	0.0	0.0
0.888	0.0	0.0	0.0
0.894	0.0	0.0	0.0
0.9	0.0	0.0	0.0
0.9059999999999999	0.0	0.0	0.0
0.9109999999999999	0.0	0.0	0.0
0.917	0.0	0.0	0.0
0.9229999999999999	0.0	0.0	0.0
0.929	0.0	0.0	0.0
0.935	0.0	0.0	0.0
0.94	0.0	0.0	0.0
0.946	0.0	0.0	0.0
0.9520000000000001	0.0	0.0	0.0
0.958	0.0	0.0	0.0
0.9640000000000001	0.0	0.0	0.0
0.9690000000000001	0.0	0.0	0.0
0.975	0.0	0.0	0.0
0.981	0.0	0.0	0.0
0.987	0.0	0.0	0.0
0.993	0.0	0.0	0.0
0.998	0.0	0.0	0.0
1.004	0.0	0.0	0.0
1.01	0.0	0.0	0.0
1.016	0.0	0.0	0.0
1.022	0.0	0.0	0.0
1.0270000000000001	0.0	0.0	0.0
1.033	0.0	0.0	0.0
1.0390000000000001	0.0	0.0	0.0
1.045	0.0	0.0	0.0
1.051	0.0	0.0	0.0
1.057	0.0	0.0	0.0
1.062	0.0	0.0	0.0
1.068	0.0	0.0	0.0
1.074	0.0	0.0	0.0
1.08	0.0	0.0	0.0
1.0859999999999999	0.0	0.0	0.0
1.091	0.0	0.0	0.0
1.097	0.0	0.0	0.0
1.103	0.0	0.0	0.0
1.109	0.0	0.0	0.0
1.115	0.0	0.0	0.0
1.12	0.0	0.0	0.0
1.126	0.0	0.0	0.0
1.1320000000000001	0.0	0.0	0.0
1.138	0.0	0.0	0.0
1.1440000000000001	0.0	0.0	0.0
1.149	0.0	0.0	0.0
1.155	0.0	0.0	0.0
1.161	0.0	0.0	0.0
1.167	0.0	0.0	0.0
1.173	0.0	0.0	0.0
1.178	0.0	0.0	0.0
1.1840000000000002	0.0	0.0	0.0
1.19	0.0	0.0	0.0
1.196	0.0	0.0	0.0
1.202	0.0	0.0	0.0
1.207	0.0	0.0	0.0
1.213	0.0	0.0	0.0
1.219	0.0	0.0	0.0
1.225	0.0	0.0	0.0
1.2309999999999999	0.0	0.0	0.0
1.236	0.0	0.0	0.0
1.242	0.0	0.0	0.0
1.248	0.0	0.0	0.0
1.254	0.0	0.0	0.0
1.26	0.0	0.0	0.0
1.265	0.0	0.0	0.0
1.271	0.0	0.0	0.0
1.2770000000000001	0.0	0.0	0.0
1.2830000000000001	0.0	0.0	0.0
1.2890000000000001	0.0	0.0	0.0
1.295	330.689	0.0	330.689
1.3	325.32099999999997	0.0	325.32099999999997
1.306	320.23900000000003	0.0	320.23900000000003
1.3119999999999998	314.843	0.0	314.843
1.318	309.768	0.0	309.768
1.324	309.728	0.0	309.728
1.329	309.73	0.0	309.73
1.335	306.681	0.0	306.681
1.341	303.666	0.0	303.666
1.347	300.019	0.0	300.019
1.3530000000000002	296.872	0.0	296.872
1.358	296.471	0.0	296.471
1.364	298.224	0.0	298.224
1.37	299.099	293.6676330566406	5.4313669433593645
1.376	299.074	297.0799255371094	1.9940744628906373
