time(ms)	pitch_reference	pitch_prediction	deviation
0.0	0.0	0.0	0.0
0.006	0.0	0.0	0.0
0.012	0.0	0.0	0.0
0.017	0.0	0.0	0.0
0.023	473.20300000000003	0.0	473.20300000000003
0.028999999999999998	481.00300000000004	0.0	481.00300000000004
0.035	481.473	0.0	481.473
0.040999999999999995	481.783	0.0	481.783
0.046	484.05800000000005	0.0	484.05800000000005
0.052000000000000005	486.414	0.0	486.414
0.057999999999999996	490.001	0.0	490.001
0.064	494.254	0.0	494.254
0.07	497.161	0.0	497.161
0.075	498.847	493.8896484375	4.95735156249998
0.081	497.333	499.62841796875	2.295417968749973
0.087	496.577	496.750732421875	0.17373242187500182
0.09300000000000001	495.64	491.0450744628906	4.594925537109361
0.099	494.371	505.4338684082031	11.062868408203144
0.10400000000000001	492.214	488.216796875	3.9972031249999986
0.11	488.39099999999996	491.0450744628906	2.6540744628906623
0.11599999999999999	483.98400000000004	482.609130859375	1.3748691406250373
0.122	479.49300000000005	471.5862731933594	7.906726806640677
0.128	474.565	482.609130859375	8.044130859375002
0.134	471.10400000000004	474.3181457519531	3.214145751953083
0.139	468.836	468.8700866699219	0.03408666992186227
0.145	467.584	468.8700866699219	1.2860866699218718
0.151	466.89099999999996	468.8700866699219	1.9790866699219123
0.157	466.423	458.1610107421875	8.261989257812502
0.163	466.105	466.16961669921875	0.06461669921873181
0.168	466.079	471.5862731933594	5.507273193359367
0.174	466.319	474.3181457519531	7.999145751953108
0.18	466.905	466.16961669921875	0.7353833007812227
0.18600000000000003	467.798	482.609130859375	14.811130859374998
0.192	469.588	477.06585693359375	7.477856933593728
0.19699999999999998	473.30699999999996	482.609130859375	9.30213085937504
0.203	479.402	488.216796875	8.814796875000013
0.209	485.833	491.0450744628906	5.212074462890598
0.215	492.86199999999997	508.36181640625	15.499816406250034
0.221	496.61199999999997	482.609130859375	14.002869140624966
0.226	501.92	485.4048767089844	16.51512329101564
0.23199999999999998	505.37699999999995	502.5227355957031	2.8542644042968277
0.23800000000000002	507.91900000000004	505.4338684082031	2.4851315917969146
0.244	509.809	0.0	509.809
0.25	510.92800000000005	0.0	510.92800000000005
0.255	511.656	0.0	511.656
0.261	511.156	0.0	511.156
0.267	513.254	0.0	513.254
0.273	508.834	0.0	508.834
0.27899999999999997	503.749	0.0	503.749
0.284	495.30199999999996	0.0	495.30199999999996
0.29	490.421	0.0	490.421
0.29600000000000004	487.67	0.0	487.67
0.302	485.74199999999996	0.0	485.74199999999996
0.308	484.67800000000005	0.0	484.67800000000005
0.313	480.531	0.0	480.531
0.319	476.62300000000005	0.0	476.62300000000005
0.325	504.186	0.0	504.186
0.331	501.714	0.0	501.714
0.337	501.88699999999994	0.0	501.88699999999994
0.342	506.912	0.0	506.912
0.348	511.07	0.0	511.07
0.354	515.065	0.0	515.065
0.36	523.5219999999999	0.0	523.5219999999999
0.366	529.607	529.3380126953125	0.2689873046874709
0.37200000000000005	536.828	514.2687377929688	22.559262207031225
0.377	544.481	514.2687377929688	30.212262207031245
0.38299999999999995	551.365	508.36181640625	43.00318359375001
0.389	557.243	554.372802734375	2.870197265625052
0.395	561.3009999999999	551.1798095703125	10.12119042968743
0.401	565.258	590.7401123046875	25.482112304687462
0.406	567.836	554.372802734375	13.463197265625013
0.41200000000000003	569.161	573.9227905273438	4.7617905273438055
0.418	569.238	570.6172485351562	1.3792485351561936
0.424	568.406	560.8143310546875	7.591668945312449
0.43	567.495	567.3306884765625	0.16431152343750455
0.435	567.29	557.584228515625	9.705771484374964
0.441	568.031	560.8143310546875	7.216668945312449
0.447	569.328	573.9227905273438	4.5947905273437755
0.45299999999999996	570.889	560.8143310546875	10.07466894531251
0.45899999999999996	572.79	567.3306884765625	5.459311523437464
0.46399999999999997	575.1519999999999	564.0631103515625	11.08888964843743
0.47	577.653	587.3377075195312	9.68470751953123
0.47600000000000003	579.937	564.0631103515625	15.873889648437512
0.48200000000000004	581.58	577.2474975585938	4.332502441406291
0.488	582.727	577.2474975585938	5.479502441406225
0.493	583.602	580.591552734375	3.0104472656249754
0.499	583.638	590.7401123046875	7.102112304687466
0.505	583.566	597.6041870117188	14.038187011718719
0.511	582.814	580.591552734375	2.2224472656249645
0.517	581.4830000000001	573.9227905273438	7.560209472656311
0.522	579.674	577.2474975585938	2.426502441406228
0.528	577.361	573.9227905273438	3.43820947265624
0.534	574.248	570.6172485351562	3.6307514648437973
0.54	570.281	567.3306884765625	2.950311523437449
0.546	565.861	560.8143310546875	5.04666894531249
0.551	561.867	564.0631103515625	2.196110351562538
0.557	557.306	557.584228515625	0.27822851562496
0.563	551.49	548.0051879882812	3.484812011718759
0.569	543.71	548.0051879882812	4.295187988281214
0.575	535.908	535.4887084960938	0.41929150390626546
0.58	527.7919999999999	538.5906982421875	10.798698242187584
0.586	516.229	541.7108154296875	25.481815429687458
0.5920000000000001	509.829	505.4338684082031	4.395131591796883
0.598	505.12300000000005	523.258056640625	18.135056640624953
0.604	502.04900000000004	523.258056640625	21.209056640624965
0.61	499.88	508.36181640625	8.481816406250005
0.615	498.586	508.36181640625	9.775816406249987
0.621	499.04	532.4044799804688	33.36447998046873
0.627	501.092	583.954833984375	82.86283398437502
0.633	504.449	541.7108154296875	37.26181542968749
0.639	508.673	538.5906982421875	29.917698242187498
0.644	514.756	523.258056640625	8.502056640625028
0.65	525.375	529.3380126953125	3.9630126953125
0.6559999999999999	536.018	541.7108154296875	5.692815429687471
0.662	545.7280000000001	548.0051879882812	2.2771879882811845
0.6679999999999999	554.493	554.372802734375	0.12019726562505184
0.6729999999999999	562.852	564.0631103515625	1.2111103515625246
0.679	569.997	567.3306884765625	2.6663115234374573
0.685	576.8380000000001	567.3306884765625	9.50731152343758
0.691	580.775	583.954833984375	3.1798339843750227
0.6970000000000001	582.9169999999999	577.2474975585938	5.669502441406166
0.7020000000000001	583.2919999999999	577.2474975585938	6.044502441406166
0.708	582.308	577.2474975585938	5.060502441406243
0.7140000000000001	580.044	573.9227905273438	6.121209472656233
0.72	575.964	567.3306884765625	8.633311523437555
0.726	570.066	567.3306884765625	2.735311523437531
0.731	562.3380000000001	560.8143310546875	1.5236689453125791
0.737	554.313	551.1798095703125	3.133190429687488
0.743	542.525	541.7108154296875	0.8141845703124773
0.7490000000000001	528.035	535.4887084960938	7.453708496093782
0.755	516.321	535.4887084960938	19.167708496093724
0.76	502.02099999999996	496.750732421875	5.270267578124958
0.7659999999999999	495.551	526.2892456054688	30.738245605468762
0.772	492.722	529.3380126953125	36.61601269531252
0.778	492.26599999999996	479.8294982910156	12.436501708984338
0.784	493.79400000000004	508.36181640625	14.56781640624996
0.789	497.971	499.62841796875	1.6574179687499964
0.795	504.086	499.62841796875	4.457582031250013
0.8009999999999999	511.68300000000005	529.3380126953125	17.65501269531245
0.807	525.104	529.3380126953125	4.234012695312458
0.813	538.419	535.4887084960938	2.9302915039062327
0.8190000000000001	551.0790000000001	541.7108154296875	9.368184570312565
0.8240000000000001	561.859	560.8143310546875	1.0446689453125373
0.83	571.514	573.9227905273438	2.40879052734374
0.836	580.11	577.2474975585938	2.8625024414062636
0.8420000000000001	587.6419999999999	587.3377075195312	0.30429248046868906
0.848	592.819	590.7401123046875	2.07888769531246
0.853	596.028	608.0502319335938	12.02223193359373
0.8590000000000001	597.609	597.6041870117188	0.004812988281287289
0.865	597.547	594.1622314453125	3.3847685546875255
0.871	595.556	590.7401123046875	4.81588769531254
0.877	590.086	590.7401123046875	0.6541123046874873
0.882	583.9069999999999	608.0502319335938	24.143231933593825
0.888	578.003	564.0631103515625	13.939889648437543
0.894	572.429	583.954833984375	11.525833984375026
0.9	560.6659999999999	541.7108154296875	18.95518457031244
0.9059999999999999	558.0459999999999	570.6172485351562	12.571248535156315
0.9109999999999999	583.07	526.2892456054688	56.7807543945313
0.917	525.698	560.8143310546875	35.11633105468752
0.9229999999999999	526.8240000000001	570.6172485351562	43.79324853515618
0.929	519.14	564.0631103515625	44.923110351562514
0.935	515.58	551.1798095703125	35.59980957031246
0.94	517.889	554.372802734375	36.48380273437499
0.946	521.985	560.8143310546875	38.829331054687486
0.9520000000000001	517.49	560.8143310546875	43.32433105468749
0.958	514.063	557.584228515625	43.52122851562501
