0.0	0.0
0.006	0.0
0.012	0.0
0.017	0.0
0.023	0.0
0.028999999999999998	0.0
0.035	0.0
0.040999999999999995	0.0
0.046	0.0
0.052000000000000005	0.0
0.057999999999999996	0.0
0.064	0.0
0.07	0.0
0.075	0.0
0.081	0.0
0.087	0.0
0.09300000000000001	0.0
0.099	0.0
0.10400000000000001	152.01132202148438
0.11	162.92176818847656
0.11599999999999999	167.69577026367188
0.122	170.62705993652344
0.128	169.64431762695312
0.134	170.62705993652344
0.139	212.50767517089844
0.145	200.58045959472656
0.151	212.50767517089844
0.157	218.7346649169922
0.163	211.28370666503906
0.168	223.8473663330078
0.174	220.0017852783203
0.18	227.7601776123047
0.18600000000000003	218.7346649169922
0.192	211.28370666503906
0.19699999999999998	198.27658081054688
0.203	211.28370666503906
0.209	216.22227478027344
0.215	218.7346649169922
0.221	216.22227478027344
0.226	218.7346649169922
0.23199999999999998	222.55809020996094
0.23800000000000002	221.27626037597656
0.244	225.14410400390625
0.25	225.14410400390625
0.255	244.107421875
0.261	227.7601776123047
0.267	235.79217529296875
0.273	239.9137725830078
0.27899999999999997	220.0017852783203
0.284	221.27626037597656
0.29	220.0017852783203
0.29600000000000004	218.7346649169922
0.302	221.27626037597656
0.308	229.07958984375
0.313	248.37437438964844
0.319	249.8131866455078
0.325	244.107421875
0.331	246.94381713867188
0.337	248.37437438964844
0.342	242.70144653320312
0.348	260.1210632324219
0.354	245.5215301513672
0.36	242.70144653320312
0.366	249.8131866455078
0.37200000000000005	251.26034545898438
0.377	245.5215301513672
0.38299999999999995	257.1333312988281
0.389	249.8131866455078
0.395	242.70144653320312
0.401	239.9137725830078
0.406	249.8131866455078
0.41200000000000003	246.94381713867188
0.418	251.26034545898438
0.424	251.26034545898438
0.43	249.8131866455078
0.435	261.6279602050781
0.441	258.6228942871094
0.447	252.71588134765625
0.45299999999999996	242.70144653320312
0.45899999999999996	254.17987060546875
0.46399999999999997	263.1435852050781
0.47	245.5215301513672
0.47600000000000003	241.30357360839844
0.48200000000000004	225.14410400390625
0.488	238.53195190429688
0.493	229.07958984375
0.499	210.06680297851562
0.505	225.14410400390625
0.511	227.7601776123047
0.517	229.07958984375
0.522	234.43411254882812
0.528	227.7601776123047
0.534	235.79217529296875
0.54	244.107421875
0.546	242.70144653320312
0.551	226.44837951660156
0.557	235.79217529296875
0.563	231.7413787841797
0.569	239.9137725830078
0.575	221.27626037597656
0.58	208.8568878173828
0.586	227.7601776123047
0.5920000000000001	229.07958984375
0.598	218.7346649169922
0.604	217.47483825683594
0.61	229.07958984375
0.615	246.94381713867188
0.621	241.30357360839844
0.627	263.1435852050781
0.633	260.1210632324219
0.639	246.94381713867188
0.644	254.17987060546875
0.65	258.6228942871094
0.6559999999999999	263.1435852050781
0.662	280.4060363769531
0.6679999999999999	275.5887756347656
0.6729999999999999	286.9602355957031
0.679	288.6225891113281
0.685	280.4060363769531
0.691	286.9602355957031
0.6970000000000001	278.7909851074219
0.7020000000000001	288.6225891113281
0.708	290.2945861816406
0.7140000000000001	239.9137725830078
0.72	249.8131866455078
0.726	233.0838623046875
0.731	221.27626037597656
0.737	212.50767517089844
0.743	211.28370666503906
0.7490000000000001	222.55809020996094
0.755	214.97691345214844
0.76	210.06680297851562
0.7659999999999999	212.50767517089844
0.772	206.4579620361328
0.778	212.50767517089844
0.784	213.7387237548828
0.789	211.28370666503906
0.795	225.14410400390625
0.8009999999999999	216.22227478027344
0.807	218.7346649169922
0.813	213.7387237548828
0.8190000000000001	220.0017852783203
0.8240000000000001	218.7346649169922
0.83	212.50767517089844
0.836	216.22227478027344
0.8420000000000001	222.55809020996094
0.848	221.27626037597656
0.853	220.0017852783203
0.8590000000000001	222.55809020996094
0.865	235.79217529296875
0.871	234.43411254882812
0.877	241.30357360839844
0.882	255.65234375
